"Step","Batch Size = 32768 - rollout/ep_rew_mean","Batch Size = 32768 - rollout/ep_rew_mean__MIN","Batch Size = 32768 - rollout/ep_rew_mean__MAX","Batch Size = 16384 - rollout/ep_rew_mean","Batch Size = 16384 - rollout/ep_rew_mean__MIN","Batch Size = 16384 - rollout/ep_rew_mean__MAX","Batch Size = 8192 - rollout/ep_rew_mean","Batch Size = 8192 - rollout/ep_rew_mean__MIN","Batch Size = 8192 - rollout/ep_rew_mean__MAX","Batch Size = 2048 - rollout/ep_rew_mean","Batch Size = 2048 - rollout/ep_rew_mean__MIN","Batch Size = 2048 - rollout/ep_rew_mean__MAX"
"602","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"603","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"604","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"605","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"606","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"607","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"608","0.8444130420684814","0.8444130420684814","0.8444130420684814","1.1028857231140137","1.1028857231140137","1.1028857231140137","1.1198543310165405","1.1198543310165405","1.1198543310165405","1.124009609222412","1.124009609222412","1.124009609222412"
"609","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"610","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"611","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"612","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"613","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"614","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"615","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"616","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"617","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"618","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"619","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"620","0.8679380416870117","0.8679380416870117","0.8679380416870117","1.0942596197128296","1.0942596197128296","1.0942596197128296","1.1168749332427979","1.1168749332427979","1.1168749332427979","1.142565369606018","1.142565369606018","1.142565369606018"
"621","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"622","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"623","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"624","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"625","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"626","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"627","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"628","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"629","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"630","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"631","0.858100175857544","0.858100175857544","0.858100175857544","1.0908830165863037","1.0908830165863037","1.0908830165863037","1.1020265817642212","1.1020265817642212","1.1020265817642212","1.1142280101776123","1.1142280101776123","1.1142280101776123"
"632","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"633","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"634","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"635","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"636","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"637","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"638","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"639","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"640","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"641","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"642","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"643","0.864163875579834","0.864163875579834","0.864163875579834","1.097931146621704","1.097931146621704","1.097931146621704","1.1139575242996216","1.1139575242996216","1.1139575242996216","1.1119961738586426","1.1119961738586426","1.1119961738586426"
"644","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"645","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"646","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"647","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"648","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"649","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"650","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"651","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"652","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"653","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"654","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"655","0.8765110373497009","0.8765110373497009","0.8765110373497009","1.0789196491241455","1.0789196491241455","1.0789196491241455","1.1134699583053589","1.1134699583053589","1.1134699583053589","1.0972563028335571","1.0972563028335571","1.0972563028335571"
"656","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"657","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"658","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"659","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"660","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"661","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"662","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"663","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"664","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"665","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"666","0.8960983753204346","0.8960983753204346","0.8960983753204346","1.0944693088531494","1.0944693088531494","1.0944693088531494","1.1160520315170288","1.1160520315170288","1.1160520315170288","1.1027456521987915","1.1027456521987915","1.1027456521987915"
"667","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"668","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"669","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"670","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"671","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"672","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"673","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"674","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"675","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"676","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"677","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"678","0.9130129814147949","0.9130129814147949","0.9130129814147949","1.1216567754745483","1.1216567754745483","1.1216567754745483","1.1390812397003174","1.1390812397003174","1.1390812397003174","1.1216176748275757","1.1216176748275757","1.1216176748275757"
"679","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"680","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"681","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"682","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"683","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"684","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"685","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"686","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"687","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"688","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"689","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"690","0.8951147198677063","0.8951147198677063","0.8951147198677063","1.1110855340957642","1.1110855340957642","1.1110855340957642","1.1265994310379028","1.1265994310379028","1.1265994310379028","1.1140471696853638","1.1140471696853638","1.1140471696853638"
"691","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"692","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"693","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"694","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"695","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"696","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"697","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"698","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"699","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"700","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"701","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"702","0.9337769746780396","0.9337769746780396","0.9337769746780396","1.1388776302337646","1.1388776302337646","1.1388776302337646","1.1585716009140015","1.1585716009140015","1.1585716009140015","1.1367926597595215","1.1367926597595215","1.1367926597595215"
"703","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"704","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"705","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"706","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"707","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"708","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"709","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"710","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"711","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"712","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"713","0.8997290730476379","0.8997290730476379","0.8997290730476379","1.0985807180404663","1.0985807180404663","1.0985807180404663","1.104527473449707","1.104527473449707","1.104527473449707","1.0943596363067627","1.0943596363067627","1.0943596363067627"
"714","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"715","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"716","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"717","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"718","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"719","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"720","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"721","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"722","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"723","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"724","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
"725","0.9075678586959839","0.9075678586959839","0.9075678586959839","1.1074002981185913","1.1074002981185913","1.1074002981185913","1.1150264739990234","1.1150264739990234","1.1150264739990234","1.094101071357727","1.094101071357727","1.094101071357727"
