"Step","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MIN","Act. Rate/Magnitude (-0.5/-0.02) - rollout/ep_rew_mean__MAX","Act. Rate (-1.0) - rollout/ep_rew_mean","Act. Rate (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate (-1.0) - rollout/ep_rew_mean__MAX","Act. Rate Pos (-1.0) - rollout/ep_rew_mean","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MIN","Act. Rate Pos (-1.0) - rollout/ep_rew_mean__MAX"
"604","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"605","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"606","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"607","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"608","0.647953450679779","0.647953450679779","0.647953450679779","0.4609881341457367","0.4609881341457367","0.4609881341457367","0.8728770017623901","0.8728770017623901","0.8728770017623901"
"609","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"610","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"611","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"612","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"613","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"614","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"615","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"616","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"617","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"618","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"619","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"620","0.6443970203399658","0.6443970203399658","0.6443970203399658","0.528933584690094","0.528933584690094","0.528933584690094","0.8716251850128174","0.8716251850128174","0.8716251850128174"
"621","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"622","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"623","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"624","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"625","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"626","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"627","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"628","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"629","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"630","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"631","0.6813778281211853","0.6813778281211853","0.6813778281211853","0.5484178066253662","0.5484178066253662","0.5484178066253662","0.906257152557373","0.906257152557373","0.906257152557373"
"632","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"633","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"634","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"635","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"636","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"637","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"638","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"639","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"640","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"641","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"642","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"643","0.7330474257469177","0.7330474257469177","0.7330474257469177","0.5912877321243286","0.5912877321243286","0.5912877321243286","0.9374094605445862","0.9374094605445862","0.9374094605445862"
"644","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"645","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"646","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"647","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"648","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"649","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"650","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"651","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"652","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"653","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"654","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"655","0.7703617215156555","0.7703617215156555","0.7703617215156555","0.6193284392356873","0.6193284392356873","0.6193284392356873","0.9533140063285828","0.9533140063285828","0.9533140063285828"
"656","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"657","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"658","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"659","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"660","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"661","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"662","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"663","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"664","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"665","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"666","0.7846218347549438","0.7846218347549438","0.7846218347549438","0.6948497295379639","0.6948497295379639","0.6948497295379639","0.9673037528991699","0.9673037528991699","0.9673037528991699"
"667","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"668","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"669","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"670","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"671","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"672","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"673","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"674","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"675","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"676","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"677","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"678","0.7863955497741699","0.7863955497741699","0.7863955497741699","0.7301667928695679","0.7301667928695679","0.7301667928695679","0.9643350839614868","0.9643350839614868","0.9643350839614868"
"679","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"680","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"681","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"682","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"683","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"684","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"685","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"686","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"687","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"688","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"689","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"690","0.81624835729599","0.81624835729599","0.81624835729599","0.7425248026847839","0.7425248026847839","0.7425248026847839","0.9744451642036438","0.9744451642036438","0.9744451642036438"
"691","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"692","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"693","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"694","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"695","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"696","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"697","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"698","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"699","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"700","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"701","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"702","0.8494834303855896","0.8494834303855896","0.8494834303855896","0.7976728081703186","0.7976728081703186","0.7976728081703186","1.0122894048690796","1.0122894048690796","1.0122894048690796"
"703","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"704","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"705","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"706","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"707","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"708","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"709","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"710","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"711","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"712","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"713","0.8574954271316528","0.8574954271316528","0.8574954271316528","0.7769752740859985","0.7769752740859985","0.7769752740859985","1.0168073177337646","1.0168073177337646","1.0168073177337646"
"714","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"715","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"716","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"717","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"718","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"719","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"720","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"721","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"722","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"723","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"724","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"725","0.8713133931159973","0.8713133931159973","0.8713133931159973","0.810413658618927","0.810413658618927","0.810413658618927","1.0125641822814941","1.0125641822814941","1.0125641822814941"
"726","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"727","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"728","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"729","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"730","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"731","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"732","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"733","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"734","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"735","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"736","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"737","0.8630725741386414","0.8630725741386414","0.8630725741386414","0.8767187595367432","0.8767187595367432","0.8767187595367432","1.016005277633667","1.016005277633667","1.016005277633667"
"738","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"739","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"740","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"741","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"742","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"743","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"744","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"745","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"746","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"747","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"748","0.8971214890480042","0.8971214890480042","0.8971214890480042","0.8265013694763184","0.8265013694763184","0.8265013694763184","1.0379395484924316","1.0379395484924316","1.0379395484924316"
"749","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"750","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"751","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"752","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"753","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"754","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"755","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"756","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"757","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"758","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"759","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"760","0.9353945255279541","0.9353945255279541","0.9353945255279541","0.921600341796875","0.921600341796875","0.921600341796875","1.0542645454406738","1.0542645454406738","1.0542645454406738"
"761","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"762","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"763","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"764","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"765","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"766","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
"767","0.9363982081413269","0.9363982081413269","0.9363982081413269","0.8855593800544739","0.8855593800544739","0.8855593800544739","1.035804033279419","1.035804033279419","1.035804033279419"
