time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/n_updates,train/loss,train/learning_rate,train/clip_range,train/explained_variance,train/value_loss,train/clip_fraction,train/policy_gradient_loss,train/std,train/entropy_loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
18958,95944704,5060,183,1355,0.007811306044459343,0.0001,0.2,0.27087724208831787,0.001750670701596846,0.16693353652954102,0.004744571433320743,0.07012764364480972,8.749713507015258,0.012229832,1.0776909124851226,360.0
18959,96468992,5088,184,1363,0.007449477445334196,0.0001,0.2,0.7862857282161713,9.494940866972001e-05,0.1635599136352539,0.001192289124276158,0.06921940296888351,8.826950672548264,0.012207061,1.0776909124851226,360.0
18960,96993280,5115,185,1371,0.013029220513999462,0.0001,0.2,0.3025754690170288,0.0016610883844236923,0.1750316619873047,0.004694860890538166,0.06892812252044678,8.856126670725644,0.013372152,1.0776909124851226,360.0
18957,97517568,5143,186,1379,0.009321477264165878,0.0001,0.2,0.821499839425087,8.668242605835985e-05,0.16942214965820312,0.0010098736389636542,0.06800230592489243,8.937030982226133,0.012041794,1.078121727705002,360.0
18967,98041856,5168,187,1384,0.019897475838661194,0.0001,0.2,0.13630855083465576,0.0090754442508056,0.1712386736586758,0.0057015462666877535,0.06785018742084503,8.96220982695279,0.014174737,1.078121727705002,360.0
18969,98566144,5196,188,1392,0.0025820904411375523,0.0001,0.2,0.68314990401268,0.00012225436248769483,0.1784217357635498,0.0006414157045355751,0.06723329424858093,9.02131508430466,0.013088081,1.078121727705002,360.0
18970,99090432,5223,189,1400,0.010834810324013233,0.0001,0.2,0.291534423828125,0.0015305533073046718,0.17850017547607422,0.00497046631272724,0.06705233454704285,9.046328890603036,0.013245031,1.078121727705002,360.0
18971,99614720,5250,190,1408,0.0083840973675251,0.0001,0.2,0.7888341993093491,0.00010061118936377511,0.16665291786193848,0.0015386027570798433,0.06628794968128204,9.119369273073971,0.011942176,1.078121727705002,360.0
18972,100139008,5278,191,1416,0.009866070002317429,0.0001,0.2,0.31763947010040283,0.0015682517204140822,0.17767953872680664,0.004889740052419711,0.06598371267318726,9.15094857942313,0.013092609,1.078121727705002,360.0
18983,100663296,5302,192,1419,0.006878144107758999,0.0001,0.2,0.8348318189382553,8.84409424988977e-05,0.16271487608650662,0.002122309301179581,0.06520123034715652,9.20806611294778,0.011447628,1.084165962934494,360.0
19003,101187584,5324,193,1420,0.011851269751787186,0.0001,0.2,0.14585888385772705,0.010851900596171617,0.1890234375,0.007255003970737258,0.06522578001022339,9.233202368418375,0.013885919,1.084165962934494,360.0
19021,101711872,5347,194,1422,0.011621627025306225,0.0001,0.2,0.7745078504085541,0.00012042157259330311,0.1670348261443662,0.0023659589785662754,0.0646405816078186,9.269703094052597,0.01170188,1.084165962934494,360.0
